Genere,Altezza_cm,Peso_Kg,BMI,BMI_Categoria
Maschio,164.20505485212044,55.85866942621836,20.71655522337729,Normal
Maschio,173.21944701364885,60.31096501784117,20.10032048089258,Normal
Maschio,172.03358816259572,66.66762737955818,22.526229480116953,Normal
Maschio,191.55387062124237,69.05106963561754,18.818653528334703,Normal
Maschio,177.19746297110567,74.26006175439498,23.65049892293132,Normal
Maschio,168.45393851786878,68.6407281,24.189090691450176,Normal
Maschio,172.0580742277105,66.15801859023772,22.347676414934384,Normal
Maschio,170.53139302346318,56.998464389003786,19.59992799969128,Normal
Maschio,162.7136996894024,60.47619425742457,22.842109731995613,Normal
Maschio,176.09218967428103,60.95608108707848,19.657887729136743,Normal
Maschio,180.27029949255936,80.85836759755676,24.88150288119586,Normal
Maschio,171.61670609604744,70.34473388,23.88429720731594,Normal
Maschio,158.05621942130537,55.742455650499174,22.313254426125457,Normal
Maschio,167.77085483218696,56.90920308515636,20.218525000048494,Normal
Maschio,182.83476039428797,73.39793834309424,21.956662554264717,Normal
Maschio,170.70662463745825,56.953912968395905,19.54442135339466,Normal
Maschio,166.61648528711808,59.44753531345264,21.41400578379715,Normal
Maschio,180.5247391753687,65.10522621891123,19.977557985044502,Normal
Maschio,170.28217874524933,69.49211781178681,23.966088055321933,Normal
Maschio,171.23997054795436,59.08690399911004,20.150273524671665,Normal
Maschio,192.55314322157955,89.55944563923923,24.15517409,Normal
Maschio,165.11708846586143,64.35801648149908,23.605793658476095,Normal
Maschio,174.04305325885124,68.92351751417198,22.753805763487364,Normal
Maschio,184.1463858618939,78.49602482226962,23.148415262128943,Normal
Maschio,161.80026766929387,57.613333386873705,22.007186902805802,Normal
Maschio,181.12166889480312,72.72357595373875,22.168402769697654,Normal
Maschio,180.91107798040537,64.82136335500857,19.805592455428275,Normal
Maschio,163.73949992915502,52.02995915564663,19.406470909396045,Normal
Maschio,165.52657436048545,67.48358170656513,24.629901233824732,Normal
Maschio,178.0365645549495,63.35705723055236,19.988333474734613,Normal
Maschio,183.0530903729444,74.76901417,22.31349110531444,Normal
Maschio,182.07035340491112,77.26589002432318,23.308232482681895,Normal
Maschio,172.96535780230278,73.47318486540753,24.558995897885133,Normal
Maschio,175.86915273708672,62.306524561681904,20.144392947442554,Normal
Maschio,164.5488333469215,53.94548437430794,19.923493019580636,Normal
Maschio,181.4190491385407,73.44815930574539,22.315937869620186,Normal
Maschio,180.63087057764744,74.60624308381662,22.866053790091655,Normal
Maschio,162.33754765917905,64.39921830194758,24.436704305098406,Normal
Maschio,182.1306820945278,61.52169199827324,18.54650337938175,Normal
Maschio,170.8790430893153,56.68237831916683,19.412007825475786,Normal
Maschio,165.65073690323626,56.82607946764708,20.709086872629435,Normal
Maschio,173.7284756036073,57.44577987224637,19.03338848194571,Normal
Maschio,174.71314577835435,68.38893129332101,22.40446873888323,Normal
Maschio,172.4516909821355,64.20287033711698,21.588353965647787,Normal
Maschio,176.90381136638277,63.60929758929396,20.325733181007983,Normal
Maschio,177.63520531724552,60.18002716427514,19.071914663987528,Normal
Maschio,166.54427805181393,67.32162836,24.271419666439215,Normal
Maschio,171.2988279,68.98381699718408,23.509231817527876,Normal
Maschio,180.64087929057956,69.61437969076897,21.333734232622163,Normal
Maschio,177.71384240789266,66.51468111289175,21.060806564555367,Normal
Maschio,184.3821921863433,75.38485533959714,22.17410794988429,Normal
Maschio,174.5641346195884,63.396259661743166,20.804323387927163,Normal
Maschio,161.02553008277823,60.00925016372151,23.143483323488244,Normal
Maschio,171.2184769209015,71.98169379986874,24.55391809974089,Normal
Maschio,199.44318157501618,95.91895624479464,24.11382235673748,Normal
Maschio,177.6320103896087,71.39414863210217,22.62664468124366,Normal
Maschio,179.6686649,63.35864585156102,19.62732914,Normal
Maschio,166.55352960613305,57.69082304797596,20.796921544914916,Normal
Maschio,182.66285595970587,68.10639111318481,20.412085596189815,Normal
Maschio,186.7989022140992,73.27888678323797,21.000528477275342,Normal
Maschio,158.4892216561492,62.389610642394224,24.83778195254833,Normal
Maschio,176.3058704561526,68.39434047267807,22.003239172683177,Normal
Maschio,175.83898145868187,74.31898181547614,24.036400527150384,Normal
Maschio,187.42419577136064,78.59957865192759,22.375302012746513,Normal
Maschio,196.5082377209935,88.53894716584392,22.928351528309463,Normal
Maschio,155.6273217114382,51.03252229841435,21.07052452943293,Normal
Maschio,166.11706028329823,62.417439768265716,22.61921230744936,Normal
Maschio,169.1977277496881,67.1199782,23.44567572574426,Normal
Maschio,159.78898333241415,49.81400674517996,19.51002420321017,Normal
Maschio,158.51384005225975,60.183026095498406,23.951882190352404,Normal
Maschio,178.43119090171072,59.09690408465728,18.561932192676203,Normal
Maschio,183.80675550460904,75.12231794162481,22.235456070403036,Normal
Maschio,179.08618170061254,70.64770971518384,22.027942459970486,Normal
Maschio,188.43916005566606,70.63691236630196,19.892500968629953,Normal
Maschio,176.02066896032423,70.16911512670379,22.647416415994734,Normal
Maschio,176.75266198990818,73.63784092937637,23.57051762281948,Normal
Maschio,171.56987590703704,65.35832882919007,22.203368394709138,Normal
Maschio,181.34226623260696,63.27606724396786,19.241609709014007,Normal
Maschio,175.74692442642566,66.41364552996919,21.502148291014848,Normal
Maschio,187.05474166650114,73.63984522076159,21.046283865802412,Normal
Maschio,175.8565340192988,69.77913302325553,22.563608232239574,Normal
Maschio,182.02194947773555,62.46339461599106,18.852895477499704,Normal
Maschio,181.60712365961564,76.06153177,23.062124229178426,Normal
Maschio,167.67206401274785,69.15279696803115,24.59735048850665,Normal
Maschio,180.44340229334006,72.49301526297366,22.264561682613152,Normal
Maschio,172.6982659531292,63.464323777539406,21.27912193390959,Normal
Maschio,172.4765819,60.04776151497297,20.18536229766604,Normal
Maschio,204.8818700141893,100.75017894606863,24.001521172220638,Normal
Maschio,170.58868093983517,70.02046228416027,24.0616027,Normal
Maschio,187.21342433576405,70.94777648707716,20.242531092997773,Normal
Maschio,181.973351,78.57740336680818,23.729144885749367,Normal
Maschio,176.30561413197697,73.83108146161157,23.752369804590394,Normal
Maschio,176.36417369661115,68.27229147726634,21.94945513,Normal
Maschio,186.64951656166627,66.74536617469636,19.158759298826283,Normal
Maschio,181.33651075485642,79.36821106958749,24.136599369090106,Normal
Maschio,172.98744097611265,58.88486912726692,19.677710452405577,Normal
Maschio,181.96885449872522,80.20059877813429,24.220521417358455,Normal
Maschio,182.36160347418416,82.44666752141056,24.791699648729995,Normal
Maschio,169.28499539472932,65.07265587902732,22.707096223250172,Normal
Maschio,167.1501661136401,62.50061888,22.370242536666126,Normal
Maschio,194.32296514418786,82.69582593251798,21.899557103193377,Normal
Maschio,178.9028189307302,74.41257786493007,23.249412479881492,Normal
Maschio,182.1354898326743,62.58926590631672,18.867341128281268,Normal
Maschio,173.9260282476012,71.63290495,23.680093040437733,Normal
Maschio,180.12755068266958,74.3707981,22.92145355400518,Normal
Maschio,183.99017834863173,79.76001334809153,23.56112032610058,Normal
Maschio,168.37786798859818,59.55502062523462,21.006242128739895,Normal
Maschio,179.58094902212497,73.50506911735971,22.79275202749121,Normal
Maschio,179.81130887860365,65.38071439883925,20.221606591238874,Normal
Maschio,171.53341887596943,59.07701258372757,20.078027200372663,Normal
Maschio,165.61543846489525,54.799483269956774,19.979049637607282,Normal
Maschio,167.03426339741316,53.60363340392869,19.212465291577903,Normal
Maschio,176.98309218483595,74.15454719679104,23.674141007124263,Normal
Maschio,200.54420360962445,84.65203423831898,21.048307072341014,Normal
Maschio,161.6162281033004,64.00035736210621,24.502616656414283,Normal
Maschio,162.16580485959065,62.465015121226784,23.752989986051315,Normal
Maschio,173.3509471296484,70.22403816002003,23.368635890259927,Normal
Maschio,178.59524594683023,74.50366081056353,23.35811672947339,Normal
Maschio,163.57174105314283,56.89722818724689,21.265449012241508,Normal
Maschio,162.63017811957667,57.366599885186595,21.689864290467142,Normal
Maschio,172.5899766294447,69.49703379538111,23.331095372356632,Normal
Maschio,180.1438579959894,78.39341896263875,24.156871370964033,Normal
Maschio,184.11929129663878,70.26448732570357,20.72704034357374,Normal
Maschio,173.37059138260304,72.47114463053701,24.110946508137616,Normal
Maschio,175.24736763584713,67.94026294,22.121991285208388,Normal
Maschio,163.3117802439111,56.67704877087058,21.250649191718374,Normal
Maschio,164.95714578840327,67.62261081516016,24.85133176523116,Normal
Maschio,178.21654117560365,72.45210587355777,22.81156029912833,Normal
Maschio,182.9145486468249,80.96473524906527,24.199110385285323,Normal
Maschio,180.28483761336813,78.20653995370795,24.06160903993884,Normal
Maschio,163.93772560923722,62.05471437635751,23.089629796320526,Normal
Maschio,179.26817314255757,76.98429404837638,23.95497633090556,Normal
Maschio,182.29048035823556,63.57259600135901,19.131189237835684,Normal
Maschio,190.88897814333032,67.53891505618263,18.534990749520396,Normal
Maschio,157.14831605740494,60.72534711640069,24.589547830272082,Normal
Maschio,166.76006674725923,52.06952127457671,18.724035861087135,Normal
Maschio,193.89060597275736,73.31846775267998,19.50292920805128,Normal
Maschio,185.87474744633963,76.16983394269913,22.046630626639875,Normal
Maschio,180.00362608981897,73.93258734044842,22.817780461381233,Normal
Maschio,174.32240755761288,73.58847456191114,24.21605363231484,Normal
Maschio,178.4720439805326,74.57671444090751,23.41331192753498,Normal
Maschio,183.4033536407879,80.90017136,24.05109734165251,Normal
Maschio,176.83568932403267,77.68473026899622,24.84252999062811,Normal
Maschio,182.4712349315094,80.34810413468466,24.131638520858477,Normal
Maschio,185.16843108705515,71.61747772,20.887435793340707,Normal
Maschio,188.94014578309287,79.19941069848467,22.185716440931113,Normal
Maschio,164.91480702326604,55.66886740099959,20.468833047574627,Normal
Maschio,177.88644592628012,77.08680170762379,24.360955076960124,Normal
Maschio,178.1990094535719,77.28671247365669,24.338525451563484,Normal
Maschio,175.43674019319985,70.10537901,22.777719656699706,Normal
Maschio,180.32898871895955,60.69204733774319,18.66382671252867,Normal
Maschio,175.06279674382026,59.814279143011476,19.517183641208934,Normal
Maschio,198.55810050653088,74.11843661846764,18.799704854173523,Normal
Maschio,164.28752267682393,65.71569296305998,24.34781146246399,Normal
Maschio,183.81781802628845,83.36112643,24.67109134641933,Normal
Maschio,189.77266295303681,72.94474256673806,20.254740913961065,Normal
Maschio,179.91602010527444,71.71652781460227,22.15539940777475,Normal
Maschio,161.1411065558749,50.23243483055971,19.345125265071854,Normal
Maschio,163.72962183905486,51.17976829937497,19.09166467886591,Normal
Maschio,172.67425983117292,74.09219341700704,24.849476595605964,Normal
Maschio,174.96431299849257,75.51710088205174,24.668705327244396,Normal
Maschio,186.12017857477758,76.47945290658166,22.07790455274234,Normal
Maschio,162.7780323998108,55.394658024378884,20.906257557812694,Normal
Maschio,174.92367101642088,67.90150843539524,22.191275042578738,Normal
Maschio,179.0567763005985,67.97328395691689,21.20101872941014,Normal
Maschio,172.52878947765646,70.21246675907551,23.58799792723095,Normal
Maschio,189.12002221755174,82.16352747900486,22.972277607790424,Normal
Maschio,168.91400245642183,70.64754945,24.76086410209493,Normal
Maschio,168.7235344310291,68.96068075759021,24.224242820150216,Normal
Maschio,182.09481507301354,73.80350857916015,22.257780156562767,Normal
Maschio,171.62531625353674,70.20899009,23.83581604073819,Normal
Maschio,184.7625261170692,84.75675445189925,24.828274332817585,Normal
Maschio,181.19473637975844,74.61814303484203,22.72758454197573,Normal
Maschio,164.92037486305162,65.36375562296743,24.031914547075242,Normal
Maschio,164.91486524574142,57.72468215017244,21.224718635969474,Normal
Maschio,180.49053816777706,79.67915336658965,24.458838592563964,Normal
Maschio,188.3582927086247,79.52576425965877,22.414980264885077,Normal
Maschio,183.56905648794503,75.5139122,22.40928599116289,Normal
Maschio,178.56035590958075,69.09121868272595,21.669693436889055,Normal
Maschio,162.6194844976032,54.83008554917084,20.733554538233697,Normal
Maschio,189.25995312094463,81.05511766046565,22.628876081102042,Normal
Maschio,179.4550219381818,61.73143347924447,19.168808968039624,Normal
Maschio,159.8628889,57.030632179759635,22.31582113973287,Normal
Maschio,152.82553440046962,46.40751829,19.86993737540947,Normal
Maschio,187.7812645,70.43057977206307,19.973618245824234,Normal
Maschio,156.8140856992596,60.84891410100895,24.744728426273518,Normal
Maschio,183.4700980651777,81.09947361579516,24.092809638553263,Normal
Maschio,177.4793608365538,60.96885518840159,19.355853587814416,Normal
Maschio,183.6104868489894,77.72828848875021,23.05600940938875,Normal
Maschio,182.03706568358493,66.59812359396572,20.097514023112574,Normal
Maschio,184.49266333655729,77.10245408,22.65217982,Normal
Maschio,176.08231492450219,73.61768036448018,23.743823249105144,Normal
Maschio,172.24632848497342,58.926408184654385,19.86140753901285,Normal
Maschio,178.47117008724757,74.98040833668837,23.540281899320636,Normal
Maschio,165.8351578361033,57.54074505636787,20.922918533518466,Normal
Maschio,192.66245873481938,70.70840243406741,19.0492038,Normal
Maschio,182.14083825604672,72.13188574314307,21.742657471902866,Normal
Maschio,170.36888028681744,55.42247002575751,19.09437022613852,Normal
Maschio,179.63038456983136,63.595535995409406,19.709110874092012,Normal
Maschio,180.2802140312378,63.106122271125855,19.416697497702234,Normal
Maschio,165.58329458173307,60.89873478,22.21136408441381,Normal
Maschio,172.8608774572046,70.85087934883146,23.711106346783687,Normal
Maschio,165.8184521797941,55.804336535970975,20.29561590458481,Normal
Maschio,185.10272177068626,66.66436019,19.45665176289823,Normal
Maschio,166.5532889121032,67.95123029124913,24.495758858758713,Normal
Maschio,169.19507558632213,56.19516240492256,19.630144347392164,Normal
Maschio,188.27569066943857,82.17123994035931,23.18095594105554,Normal
Maschio,191.14040117369757,87.26213908689749,23.88475926688706,Normal
Maschio,192.21853255321759,73.06341705837157,19.77468002,Normal
Maschio,187.61792520115438,83.28391495228452,23.65987654009299,Normal
Maschio,182.32206118664817,74.00021302612811,22.26150522012276,Normal
Maschio,174.01082341492662,61.953429345195815,20.460339086991894,Normal
Maschio,178.1467193643757,64.22115436894796,20.235896504145046,Normal
Maschio,176.10285980031546,65.53323657996869,21.13142575207177,Normal
Maschio,182.1939803999287,74.20576456712129,22.354738611420995,Normal
Maschio,174.46252166381055,66.49645355166477,21.847119936057123,Normal
Maschio,173.6156475484189,56.86240764,18.864596284890844,Normal
Maschio,178.2783204281984,66.95372233659397,21.065785565936885,Normal
Maschio,177.47291079372997,62.6340196,19.88594066,Normal
Maschio,195.08035102019272,72.33565739629007,19.00751649287921,Normal
Maschio,172.20526095491712,60.412491291044326,20.37201161343648,Normal
Maschio,171.40047307585172,60.95918789432178,20.749858530874004,Normal
Maschio,176.5387497667984,68.64437863624674,22.025454803858768,Normal
Maschio,173.89116516201236,73.67052698381504,24.36344745735107,Normal
Maschio,185.7048638002008,64.23918750860045,18.62745326165501,Normal
Maschio,176.2749379744288,74.54225457464639,23.989510315164317,Normal
Maschio,177.31782086563987,63.04986558631337,20.05300186452713,Normal
Maschio,175.41668211441518,73.32618666037479,23.82963088536225,Normal
Maschio,159.35877370709443,54.467540563363805,21.447950924789833,Normal
Maschio,189.4601640440666,85.77088797258479,23.89483787895314,Normal
Maschio,182.2504446653315,75.49875860036684,22.730166528577662,Normal
Maschio,159.79521303249925,56.46713454,22.114046557921824,Normal
Maschio,180.0663542285239,79.61229460044697,24.553589921970225,Normal
Maschio,183.72729487693766,82.30261198903177,24.381827646685178,Normal
Maschio,182.23913547053112,75.04453458342185,22.596219017449187,Normal
Maschio,186.01928080827844,74.93657607860119,21.655984103392015,Normal
Maschio,169.95583049021468,56.841818828190654,19.678673944620982,Normal
Maschio,165.5987596342217,53.41536307251115,19.478343739676564,Normal
Maschio,195.00677972445823,89.07938924372425,23.424903451626253,Normal
Maschio,176.57931217737854,70.05731652,22.468488445503887,Normal
Maschio,198.83988609208063,90.86306603202503,22.981606063140937,Normal
